ST,STATE,ST_ABBR,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV,M_POV,E_UNEMP,M_UNEMP,E_PCI,M_PCI,E_NOHSDP,M_NOHSDP,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_MINRTY,M_MINRTY,E_LIMENG,M_LIMENG,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV,MP_POV,EP_UNEMP,MP_UNEMP,EP_PCI,MP_PCI,EP_NOHSDP,MP_NOHSDP,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_MINRTY,MP_MINRTY,EP_LIMENG,MP_LIMENG,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV,EPL_UNEMP,EPL_PCI,EPL_NOHSDP,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,SPL_THEME2,RPL_THEME2,EPL_MINRTY,EPL_LIMENG,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV,F_UNEMP,F_PCI,F_NOHSDP,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_THEME2,F_MINRTY,F_LIMENG,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_UNINSUR,M_UNINSUR,EP_UNINSUR,MP_UNINSUR,E_DAYPOP
51,VIRGINIA,VA,Franklin,51067,"Franklin County, Virginia",690.6209273,56233,0,29847,105,23104,417,8940,1184,1329,307,28866,1394,5311,516,12520,117,10880,60,8423,789,1551,327,7310,174,297,168,768,229,5226,413,357,147,1061,236,1551,232,16.4,2.2,5.0,1.2,28866.0,1394.0,13.0,1.3,22.3,0.2,19.3,0.1,15.1,1.4,6.7,1.4,13.0,0.3,0.6,0.3,2.6,0.8,17.5,1.4,1.5,0.6,4.6,1.0,2.8,0.4,0.6515,0.4394,0.4848,0.4394,2.0151,0.5076,0.8258,0.3712,0.553,0.3258,2.0758,0.5758,0.2576,0.4621,0.7197,0.3561,0.3939,0.7803,0.5076,0.3182,0.6061,2.6061,0.5909,7.4167,0.5379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5833,817,10.4,1.5,41226
51,VIRGINIA,VA,Wythe,51197,"Wythe County, Virginia",461.921842,28940,0,14317,67,11955,349,4468,666,924,242,26513,2027,2954,342,5907,87,5800,46,5414,454,913,225,1768,22,14,90,315,117,2983,318,128,74,875,211,239,76,15.6,2.3,6.6,1.7,26513.0,2027.0,14.0,1.6,20.4,0.3,20.0,0.2,18.8,1.6,7.6,1.9,6.1,0.1,0.1,0.3,2.2,0.8,20.8,2.2,1.1,0.6,7.3,1.7,0.8,0.3,0.6136,0.75,0.6061,0.5379,2.5076,0.6742,0.6136,0.4773,0.803,0.4697,2.3636,0.7348,0.0909,0.0985,0.1894,0.0379,0.3485,0.8485,0.3258,0.6591,0.2045,2.3864,0.4697,7.447,0.5455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2674,468,9.3,1.6,27386
51,VIRGINIA,VA,Alleghany,51005,"Alleghany County, Virginia",446.5689771,15286,0,8034,76,6741,186,3023,376,358,121,26918,1567,1626,252,3561,64,2939,62,2784,261,425,114,1294,49,11,73,344,78,766,180,71,53,424,128,336,135,20.2,2.5,5.6,1.8,26918.0,1567.0,14.4,2.2,23.3,0.4,19.2,0.4,18.5,1.7,6.3,1.7,8.5,0.3,0.1,0.5,4.3,1.0,9.5,2.2,1.1,0.8,6.3,1.8,2.2,0.9,0.803,0.5455,0.5758,0.5682,2.4925,0.6667,0.8939,0.3409,0.7879,0.2803,2.303,0.7045,0.1591,0.0985,0.2576,0.0833,0.5303,0.553,0.3258,0.5303,0.4924,2.4318,0.5,7.4849,0.553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1056,219,7.0,1.5,12425
51,VIRGINIA,VA,Staunton City,51790,"Staunton city, Virginia",19.9204775,24452,0,11814,126,10520,260,3165,585,395,115,28836,1596,1874,242,5072,84,4674,69,3676,391,926,230,4630,43,255,122,1412,209,94,58,145,80,692,165,1336,260,13.7,2.5,3.2,1.0,28836.0,1596.0,10.7,1.4,20.7,0.3,19.1,0.3,15.4,1.6,8.8,2.2,18.9,0.2,1.1,0.5,12.0,1.8,0.8,0.5,1.4,0.8,6.6,1.6,5.5,1.1,0.5152,0.1061,0.4924,0.3182,1.4319,0.2879,0.6591,0.3258,0.5909,0.6515,2.2273,0.6818,0.3788,0.6894,1.0682,0.5227,0.8106,0.1364,0.4621,0.5682,0.7803,2.7576,0.6515,7.485,0.5606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2471,414,10.4,1.7,25063
51,VIRGINIA,VA,Pulaski,51155,"Pulaski County, Virginia",319.8380304,34234,0,17297,100,14525,409,4446,662,1003,190,26609,929,3520,379,7510,79,6178,82,6232,548,911,212,3137,49,194,127,839,188,2114,283,63,50,1014,214,1074,199,13.4,2.0,6.1,1.1,26609.0,929.0,13.8,1.5,21.9,0.2,18.0,0.2,18.8,1.6,6.3,1.5,9.2,0.1,0.6,0.4,4.9,1.1,12.2,1.6,0.4,0.3,7.0,1.4,3.1,0.6,0.4848,0.6515,0.5909,0.5227,2.2499,0.6061,0.8106,0.2045,0.803,0.2803,2.0984,0.6136,0.1742,0.4621,0.6363,0.2803,0.5833,0.6515,0.0455,0.6136,0.6212,2.5151,0.5379,7.4997,0.5682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2410,435,7.3,1.3,32446
51,VIRGINIA,VA,Shenandoah,51171,"Shenandoah County, Virginia",508.0707291,43045,0,21158,57,17315,370,4620,661,1041,229,28064,1136,4041,379,9018,68,9160,57,6274,409,1334,260,5173,68,798,210,1296,284,883,174,269,98,1076,230,408,83,10.8,1.6,4.9,1.1,28064.0,1136.0,13.1,1.2,21.0,0.2,21.3,0.1,14.7,1.0,7.7,1.5,12.0,0.2,2.0,0.5,6.1,1.3,4.2,0.8,1.6,0.6,6.2,1.3,0.9,0.2,0.3788,0.4091,0.5303,0.4545,1.7727,0.4091,0.7121,0.6515,0.4924,0.4924,2.3484,0.7197,0.2197,0.8561,1.0758,0.5379,0.6364,0.4091,0.5758,0.5152,0.25,2.3865,0.4773,7.5834,0.5758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3916,572,9.2,1.3,34508
51,VIRGINIA,VA,Covington City,51580,"Covington city, Virginia",5.4686877,5582,0,3006,31,2409,123,831,226,126,77,24955,3303,552,127,1202,62,1072,0,974,172,205,89,1049,17,0,68,23,29,134,85,84,65,191,83,94,61,15.2,4.2,4.9,2.9,24955.0,3303.0,13.7,3.1,21.5,1.1,19.2,0.0,17.8,3.2,8.5,3.7,18.8,0.3,0.0,1.3,0.8,1.0,4.5,2.8,3.5,2.7,7.9,3.5,1.7,1.1,0.5985,0.4091,0.697,0.5076,2.2122,0.5758,0.7652,0.3409,0.7348,0.5985,2.4394,0.7879,0.3712,0.0,0.3712,0.1439,0.1136,0.4318,0.9545,0.7273,0.4242,2.6514,0.6061,7.6742,0.5833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,655,144,12.0,2.6,7177
51,VIRGINIA,VA,Page,51139,"Page County, Virginia",310.0204882,23749,0,11719,42,9338,327,4303,779,745,190,25021,1812,3223,392,4877,43,4841,47,4641,410,656,178,1369,21,67,92,109,66,1355,236,200,99,402,139,202,91,18.3,3.3,6.5,1.7,25021.0,1812.0,18.6,2.3,20.5,0.2,20.4,0.2,19.7,1.8,7.0,1.9,5.8,0.1,0.3,0.4,0.9,0.6,11.6,2.0,2.1,1.1,4.3,1.5,0.9,0.4,0.7121,0.7348,0.6894,0.8106,2.9469,0.803,0.6364,0.5379,0.8561,0.3636,2.394,0.75,0.0758,0.2424,0.3182,0.1136,0.1288,0.6212,0.7803,0.2803,0.25,2.0606,0.2879,7.7197,0.5909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2946,385,12.5,1.6,16831
51,VIRGINIA,VA,Southampton,51175,"Southampton County, Virginia",599.1788663,17939,0,7592,132,6522,216,1665,309,350,114,25643,1327,2112,287,3371,7,3431,75,2550,279,784,156,7005,9,0,76,42,35,1072,202,95,69,438,135,1573,304,10.2,1.9,4.3,1.4,25643.0,1327.0,16.0,2.2,18.8,0.1,19.1,0.4,15.6,1.7,12.0,2.4,39.0,0.1,0.0,0.4,0.6,0.5,14.1,2.6,1.5,1.1,6.7,2.0,8.8,1.7,0.3561,0.3333,0.6515,0.6591,2.0,0.4924,0.4697,0.3258,0.6136,0.9091,2.3182,0.7121,0.7197,0.0,0.7197,0.3561,0.0909,0.6894,0.5076,0.5758,0.8561,2.7198,0.6288,7.7577,0.5985,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1142,204,7.0,1.2,12107
51,VIRGINIA,VA,Manassas City,51683,"Manassas city, Virginia",9.8498095,41457,0,13583,39,12749,210,3551,968,1343,295,31638,1141,4543,638,3796,77,11164,31,2723,268,1166,232,24132,116,3502,512,2479,272,138,60,466,155,489,136,72,97,8.6,2.3,5.7,1.2,31638.0,1141.0,17.1,2.4,9.2,0.2,26.9,0.1,6.6,0.6,9.1,1.8,58.2,0.3,9.2,1.3,18.3,2.0,1.0,0.4,3.7,1.2,3.8,1.1,0.2,0.2,0.2273,0.5682,0.3258,0.7197,1.841,0.4242,0.0303,0.9848,0.0227,0.7045,1.7423,0.2652,0.9167,0.9924,1.9091,0.9924,0.9167,0.1742,0.9621,0.2045,0.0455,2.303,0.4394,7.7954,0.6061,0,0,0,0,0,0,1,0,0,1,1,1,2,1,0,1,0,0,2,5,6459,830,15.6,2.0,39954
51,VIRGINIA,VA,Dinwiddie,51053,"Dinwiddie County, Virginia",503.8985719,28308,0,11715,97,10391,308,3542,753,1025,313,27106,1907,3301,438,4706,79,5796,21,4225,444,800,222,10810,54,217,137,191,91,1647,238,99,53,459,152,743,246,12.8,2.7,7.0,2.1,27106.0,1907.0,16.4,2.2,16.6,0.3,20.5,0.1,15.1,1.6,7.7,2.1,38.2,0.2,0.8,0.5,1.6,0.8,14.1,2.0,1.0,0.5,4.4,1.4,2.6,0.9,0.4697,0.7955,0.5606,0.6818,2.5076,0.6742,0.3561,0.5606,0.553,0.4924,1.9621,0.5076,0.6894,0.5758,1.2652,0.6894,0.25,0.6894,0.2803,0.2955,0.5606,2.0758,0.3106,7.8107,0.6136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2748,580,9.8,2.1,24151
51,VIRGINIA,VA,Orange,51137,"Orange County, Virginia",341.1116127,35612,0,15061,70,13453,367,2984,673,1028,258,31362,1291,2904,447,6992,68,7761,50,5821,590,1412,327,7668,69,536,251,486,156,961,252,429,144,482,159,549,170,8.6,1.9,5.8,1.5,31362.0,1291.0,11.6,1.8,19.6,0.2,21.8,0.1,16.6,1.7,10.5,2.4,21.5,0.2,1.6,0.7,3.2,1.0,6.4,1.7,3.2,1.1,3.6,1.2,1.5,0.5,0.2273,0.5833,0.3636,0.3864,1.5606,0.3182,0.5303,0.7121,0.6439,0.7955,2.6818,0.8939,0.4091,0.7576,1.1667,0.6288,0.4621,0.4697,0.9167,0.1742,0.3939,2.4166,0.4924,7.8257,0.6212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3515,665,10.0,1.9,28101
51,VIRGINIA,VA,Amherst,51009,"Amherst County, Virginia",473.9612978,31882,0,14167,86,12044,313,4330,684,942,237,24343,1087,3348,344,6384,85,6322,43,4695,419,830,198,7931,25,179,124,87,49,1662,279,226,111,652,144,1106,200,13.9,2.2,6.1,1.5,24343.0,1087.0,14.8,1.5,20.0,0.3,19.8,0.1,14.8,1.3,6.9,1.6,24.9,0.1,0.6,0.4,0.6,0.3,11.7,2.0,1.9,0.9,5.4,1.2,3.5,0.6,0.5379,0.6515,0.7273,0.6061,2.5228,0.697,0.5682,0.4318,0.5152,0.3409,1.8561,0.4167,0.4924,0.4621,0.9545,0.4773,0.0909,0.6288,0.7273,0.4545,0.6742,2.5757,0.5682,7.9091,0.6288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3278,498,10.3,1.6,24702
51,VIRGINIA,VA,Culpeper,51047,"Culpeper County, Virginia",379.1865923,50450,0,18499,84,16903,303,3986,742,1364,264,30812,1218,4971,472,7561,123,12705,31,5563,487,1450,278,14803,202,1338,351,936,239,551,175,570,182,851,196,1387,215,8.2,1.5,5.3,1.0,30812.0,1218.0,14.8,1.4,15.0,0.2,25.2,0.1,11.3,1.0,8.6,1.6,29.3,0.4,2.8,0.7,5.1,1.3,3.0,0.9,3.4,1.1,5.0,1.1,2.7,0.4,0.1742,0.4924,0.4015,0.6061,1.6742,0.3788,0.2348,0.9242,0.1894,0.6136,1.962,0.5,0.553,0.8864,1.4394,0.7727,0.5985,0.3409,0.9394,0.3939,0.5909,2.8636,0.697,7.9392,0.6364,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,2,4612,617,9.4,1.3,40707
51,VIRGINIA,VA,Manassas Park City,51685,"Manassas Park city, Virginia",2.5246125,16423,0,4884,21,4706,118,1583,584,581,241,31420,2461,2145,341,1335,193,4194,0,1606,302,549,178,10747,82,1455,351,1003,198,0,19,157,81,194,94,0,19,9.7,3.6,6.3,2.6,31420.0,2461.0,19.8,3.2,8.1,1.2,25.5,0.0,9.8,1.8,11.7,3.8,65.4,0.5,9.4,2.3,20.5,4.1,0.0,0.7,3.3,1.7,4.1,2.0,0.0,0.1,0.3106,0.697,0.3561,0.8788,2.2425,0.5985,0.0,0.9394,0.0909,0.8864,1.9167,0.4697,0.9848,1.0,1.9848,1.0,0.9394,0.0,0.9242,0.2348,0.0,2.0984,0.3258,8.2424,0.6439,0,0,0,0,0,0,1,0,0,1,1,1,2,1,0,1,0,0,2,5,3073,623,18.7,3.8,10576
51,VIRGINIA,VA,Tazewell,51185,"Tazewell County, Virginia",518.7905442,42080,0,20770,87,17042,460,6550,760,1279,246,23366,1299,5783,478,8722,123,8095,64,8998,572,929,237,2556,5,74,108,407,165,4890,412,153,79,1326,236,1526,176,16.1,1.9,7.6,1.5,23366.0,1299.0,18.8,1.6,20.7,0.3,19.2,0.2,22.0,1.4,5.5,1.4,6.1,0.0,0.2,0.3,2.0,0.8,23.5,2.0,0.9,0.5,7.8,1.4,3.6,0.4,0.6364,0.8561,0.75,0.8258,3.0683,0.8485,0.6591,0.3409,0.9242,0.1742,2.0984,0.6136,0.0909,0.1591,0.25,0.0758,0.3182,0.9091,0.2424,0.697,0.6818,2.8485,0.6894,8.2652,0.6515,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,2,4324,500,10.6,1.2,41001
51,VIRGINIA,VA,Colonial Heights City,51570,"Colonial Heights city, Virginia",7.519426,17593,0,7752,39,7054,159,2341,531,767,178,27579,1340,1117,219,3609,61,4034,15,2724,202,816,157,4732,45,285,126,426,152,0,19,109,58,432,117,177,76,13.5,3.1,9.1,2.1,27579.0,1340.0,9.1,1.8,20.5,0.3,22.9,0.1,15.6,1.2,11.6,2.2,26.9,0.3,1.7,0.8,5.5,2.0,0.0,0.4,1.5,0.8,6.1,1.7,1.0,0.4,0.5,0.9394,0.5455,0.2045,2.1894,0.5455,0.6364,0.7803,0.6136,0.8788,2.9091,0.947,0.5227,0.7727,1.2954,0.697,0.6136,0.0,0.5076,0.4848,0.2803,1.8863,0.1894,8.2802,0.6591,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1424,277,8.2,1.6,20427
51,VIRGINIA,VA,Richmond,51159,"Richmond County, Virginia",191.4777988,8878,0,3943,109,3139,261,1023,464,68,59,22105,2556,1179,194,1846,77,1497,27,902,171,125,95,3479,14,156,89,214,71,530,169,54,33,243,103,1675,243,14.2,6.4,1.9,1.7,22105.0,2556.0,17.6,3.0,20.8,0.9,16.9,0.3,12.5,2.4,4.0,3.0,39.2,0.2,1.8,1.0,5.4,1.8,13.4,4.3,1.7,1.1,7.7,3.4,18.9,2.7,0.5606,0.0152,0.8333,0.7576,2.1667,0.5303,0.6894,0.1288,0.2652,0.0227,1.1061,0.0758,0.7273,0.7955,1.5228,0.8258,0.6061,0.6742,0.5985,0.6818,0.9621,3.5227,0.9318,8.3183,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,650,209,9.0,2.9,7773
51,VIRGINIA,VA,Waynesboro City,51820,"Waynesboro city, Virginia",14.9697359,21926,0,10013,52,9144,270,3766,778,483,165,25421,1822,2031,311,4009,124,5103,35,3196,457,1033,225,5266,22,251,170,889,256,217,124,140,95,769,213,175,114,17.4,3.6,4.5,1.5,25421.0,1822.0,13.4,2.0,18.3,0.6,23.3,0.2,14.7,2.1,11.3,2.4,24.0,0.1,1.2,0.8,8.9,2.6,2.2,1.2,1.5,1.0,8.4,2.3,0.8,0.5,0.6894,0.3636,0.6591,0.4773,2.1894,0.5455,0.4167,0.8409,0.4924,0.8561,2.6061,0.8712,0.4697,0.7045,1.1742,0.6364,0.7197,0.2955,0.5076,0.7424,0.2045,2.4697,0.5076,8.4394,0.6742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2802,554,12.9,2.5,21928
51,VIRGINIA,VA,Fredericksburg City,51630,"Fredericksburg city, Virginia",10.4506881,28469,0,11589,166,10582,314,3672,714,869,281,34722,1823,1751,345,3023,70,5952,46,3410,460,1117,267,11455,14,1013,318,3493,393,15,17,276,112,828,176,2615,400,14.1,2.7,5.4,1.8,34722.0,1823.0,10.3,2.0,10.6,0.2,20.9,0.2,12.1,1.6,10.6,2.5,40.2,0.0,3.8,1.2,30.1,3.4,0.1,0.1,2.6,1.1,7.8,1.7,9.2,1.4,0.553,0.5227,0.2424,0.303,1.6211,0.3409,0.0606,0.6212,0.2424,0.8106,1.7348,0.25,0.75,0.9167,1.6667,0.9091,0.9773,0.0379,0.8561,0.697,0.8636,3.4319,0.8864,8.4545,0.6818,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,2,3054,553,10.8,2.0,42342
51,VIRGINIA,VA,Cumberland,51049,"Cumberland County, Virginia",297.5015887,9786,0,4709,16,3963,201,1880,519,349,144,25177,2295,1322,297,2070,0,1973,0,1737,224,341,142,3593,17,19,68,8,23,883,198,43,53,344,158,43,28,19.4,5.3,7.0,2.9,25177.0,2295.0,19.0,4.3,21.2,0.0,20.2,0.0,17.8,2.3,8.6,3.6,36.7,0.2,0.2,0.7,0.2,0.5,18.8,4.2,1.1,1.4,8.7,3.8,0.4,0.3,0.7576,0.7955,0.6818,0.8409,3.0758,0.8561,0.75,0.5076,0.7348,0.6136,2.606,0.8636,0.6515,0.1591,0.8106,0.4091,0.0379,0.8106,0.3258,0.7652,0.0985,2.038,0.2727,8.5304,0.6894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1348,302,13.8,3.1,6941
51,VIRGINIA,VA,Grayson,51077,"Grayson County, Virginia",441.785171,15811,0,9222,264,6542,382,3085,546,447,141,20930,1995,2145,248,3680,31,2716,95,2869,323,378,140,1590,19,88,81,82,40,1868,222,63,35,412,97,926,603,20.6,3.6,6.5,2.1,20930.0,1995.0,17.9,2.1,23.3,0.2,17.2,0.6,19.2,2.0,5.8,2.1,10.1,0.1,0.6,0.5,0.9,0.4,20.3,2.4,1.0,0.5,6.3,1.5,5.9,3.8,0.8333,0.7348,0.9015,0.7727,3.2423,0.8788,0.8939,0.1439,0.8333,0.2121,2.0832,0.5833,0.1818,0.4621,0.6439,0.2955,0.1288,0.8333,0.2803,0.5303,0.7955,2.5682,0.5606,8.5376,0.697,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1709,349,11.4,2.3,9774
51,VIRGINIA,VA,Essex,51057,"Essex County, Virginia",257.0993488,11036,0,5847,27,4463,227,1500,346,280,121,26603,2322,1346,235,2379,35,2257,75,1495,241,497,163,4987,19,82,88,158,61,703,160,83,64,201,83,171,28,13.7,3.2,5.1,2.2,26603.0,2322.0,17.2,3.0,21.6,0.3,20.5,0.7,13.7,2.2,11.1,3.6,45.2,0.2,0.8,0.9,2.7,1.1,12.0,2.7,1.9,1.4,4.5,1.8,1.5,0.3,0.5152,0.4621,0.5985,0.7273,2.3031,0.6288,0.7803,0.5606,0.3712,0.8409,2.553,0.8333,0.8106,0.5758,1.3864,0.7197,0.4015,0.6364,0.7273,0.3106,0.3939,2.4697,0.5076,8.7122,0.7045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,936,215,8.6,2.0,9371
51,VIRGINIA,VA,Patrick,51141,"Patrick County, Virginia",482.9541975,17859,0,10205,73,7685,245,3264,568,439,127,23016,1353,2794,338,4538,60,3159,18,3160,316,543,177,1833,8,133,129,105,39,2758,305,184,104,356,120,340,146,18.7,3.2,5.7,1.7,23016.0,1353.0,20.6,2.5,25.4,0.3,17.7,0.1,18.0,1.8,7.1,2.3,10.3,0.0,0.8,0.8,1.0,0.4,27.0,3.0,2.4,1.4,4.6,1.6,1.9,0.8,0.7273,0.5682,0.7652,0.8864,2.9471,0.8106,0.947,0.1667,0.7652,0.4015,2.2804,0.697,0.1894,0.5758,0.7652,0.3864,0.1515,0.9621,0.8333,0.3182,0.4621,2.7272,0.6364,8.7199,0.7121,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,2,2072,312,11.8,1.8,14061
51,VIRGINIA,VA,Dickenson,51051,"Dickenson County, Virginia",330.4495006,14960,0,7588,83,5841,254,3512,515,265,88,22924,4387,2680,271,3104,45,2957,44,3717,387,414,103,348,19,7,74,226,81,2410,221,36,25,635,155,454,151,24.3,3.5,5.6,1.9,22924.0,4387.0,24.5,2.5,20.7,0.3,19.8,0.3,25.6,2.6,7.1,1.7,2.3,0.1,0.0,0.5,3.0,1.1,31.8,2.9,0.6,0.4,10.9,2.6,3.0,1.0,0.9167,0.5455,0.7803,0.9773,3.2198,0.8712,0.6591,0.4318,0.9848,0.4015,2.4772,0.8106,0.0152,0.0,0.0152,0.0076,0.4318,0.9924,0.0985,0.8939,0.6136,3.0302,0.7424,8.7424,0.7197,1,0,0,1,2,0,0,1,0,1,0,0,0,0,1,0,0,0,1,4,1387,267,9.6,1.8,12775
51,VIRGINIA,VA,Scott,51169,"Scott County, Virginia",535.8270652,22009,0,11940,86,8767,274,3923,565,491,118,21157,985,3098,329,4999,42,4062,73,5286,421,402,103,718,22,97,115,216,86,2991,279,158,71,680,156,746,196,18.6,2.7,5.6,1.3,21157.0,985.0,18.8,2.0,22.7,0.2,18.5,0.3,24.8,1.9,4.6,1.2,3.3,0.1,0.5,0.5,1.8,0.7,25.1,2.3,1.8,0.8,7.8,1.8,3.4,0.9,0.7197,0.5455,0.8939,0.8258,2.9849,0.8333,0.8409,0.25,0.9697,0.0833,2.1439,0.6515,0.0303,0.3712,0.4015,0.1667,0.303,0.947,0.6591,0.697,0.6515,3.2576,0.8485,8.7879,0.7273,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,2,2320,409,10.9,1.9,17781
51,VIRGINIA,VA,Prince Edward,51147,"Prince Edward County, Virginia",349.9612968,22956,0,9415,255,7187,405,3577,720,581,214,21216,1867,1715,315,3598,9,3738,4,3112,408,549,193,8795,8,475,289,782,206,1430,233,43,44,503,148,4914,624,19.9,3.8,6.4,2.2,21216.0,1867.0,13.3,2.4,15.7,0.1,16.3,0.0,14.3,1.8,7.6,2.7,38.3,0.0,2.2,1.3,8.3,2.2,15.2,2.5,0.6,0.6,7.0,2.0,21.4,2.7,0.7803,0.7121,0.8864,0.4697,2.8485,0.7879,0.2803,0.0985,0.4621,0.4697,1.3106,0.1136,0.7045,0.8636,1.5681,0.8409,0.7045,0.7424,0.0985,0.6136,0.9697,3.1287,0.7803,8.8559,0.7348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2024,480,9.3,2.2,24529
51,VIRGINIA,VA,Pittsylvania,51143,"Pittsylvania County, Virginia",969.0023747,61676,0,31664,99,26330,444,9457,1129,1805,301,24443,977,8121,500,13017,42,12027,19,10599,612,2219,329,15966,17,477,199,515,165,6996,515,432,139,1401,252,1112,203,15.6,1.9,6.2,1.0,24443.0,977.0,18.0,1.1,21.1,0.1,19.5,0.0,17.5,1.0,8.4,1.2,25.9,0.0,0.8,0.3,1.6,0.5,22.1,1.6,1.6,0.5,5.3,0.9,1.8,0.3,0.6136,0.6742,0.7121,0.7803,2.7802,0.7576,0.7348,0.3939,0.7197,0.5833,2.4317,0.7652,0.5,0.5758,1.0758,0.5379,0.25,0.8864,0.5758,0.4318,0.447,2.591,0.5833,8.8787,0.7424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5835,609,9.7,1.0,42684
51,VIRGINIA,VA,Franklin City,51620,"Franklin city, Virginia",8.3257479,8211,0,3852,43,3526,144,1315,359,599,155,25229,2502,972,168,1542,0,1984,0,1129,245,591,154,5162,17,9,67,254,99,35,44,0,24,348,119,130,90,16.2,4.4,15.0,4.0,25229.0,2502.0,17.2,3.1,18.8,0.0,24.2,0.0,13.9,3.0,16.8,4.3,62.9,0.2,0.1,0.9,6.6,2.6,0.9,1.1,0.0,0.7,9.9,3.3,1.6,1.1,0.6439,0.9924,0.6667,0.7273,3.0303,0.8409,0.4697,0.9015,0.4242,0.9924,2.7878,0.9242,0.9697,0.0985,1.0682,0.5227,0.6439,0.1591,0.0,0.8561,0.4167,2.0758,0.3106,8.9621,0.75,0,1,0,0,1,0,1,0,1,2,1,0,1,0,0,0,0,0,0,4,740,260,9.1,3.2,8917
51,VIRGINIA,VA,Charlotte,51037,"Charlotte County, Virginia",475.295469,12095,0,6338,29,4543,274,2859,518,307,131,20585,1554,1366,209,2604,25,2599,36,2512,284,373,105,3906,3,8,71,104,40,1325,228,3,19,415,113,160,41,24.1,4.3,5.8,2.4,20585.0,1554.0,16.1,2.5,21.5,0.2,21.5,0.3,21.0,2.4,8.2,2.3,32.3,0.0,0.1,0.6,1.6,0.6,20.9,3.6,0.1,0.4,9.1,2.4,1.3,0.3,0.9091,0.5833,0.9318,0.6667,3.0909,0.8636,0.7652,0.6818,0.9091,0.5682,2.9243,0.9545,0.5909,0.0985,0.6894,0.3106,0.25,0.8561,0.0379,0.7955,0.3409,2.2804,0.4242,8.985,0.7576,1,0,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,1625,295,13.6,2.5,9997
